time,no,review,score,read_volume
2022/6/9,170,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '盘', '口红', '的', '吓人', '，', '早', '知道', '买', '几手', '了']",-3,1118
2022/6/9,171,"['中海油', '服', '06', '月', '08', '日获', '沪', '股通', '增持', '337.83', '万股']",1,360
2022/6/9,172,"['中海油', '服', '：', '融资', '余额', '1.78', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '08', '）']",-1,323
2022/6/8,173,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '这', '几天', '都', '会涨', '的', '，', '我', '的', '软件', '都', '是', '自']",1,381
2022/6/8,174,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '不', '知道', '上午', '主力', '吃够', '了', '没', '？', '上午', '获']",-7,622
2022/6/8,175,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '弱弱', '弱']",0,342
2022/6/8,176,"['中海油', '服', '06', '月', '07', '日获', '沪', '股通', '增持', '259.71', '万股']",1,527
2022/6/8,177,"['后劲不足', '啊', '，', '涨', '不', '上去']",0,359
2022/6/8,178,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '走', '了', '，', '换', '开勒', '股份', '301070']",0,350
2022/6/8,179,"['干', '就', '完', '了']",0,464
2022/6/8,180,"['慢牛', '才', '是', '疯牛']",0,328
2022/6/8,181,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '看样子', '慢慢', '上模']",0,570
2022/6/8,182,"['中海油', '服', '：', '融资', '余额', '1.82', '亿元', '，', '创近', '一年', '新低', '（', '06', '-', '07', '）']",-1,324
2022/6/8,183,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '可以', '预期', '，', '8', '日', '，', '股价', '继续', '上扬', '。']",1,458
2022/6/8,184,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '往', '下来', '点', '，', '调整', '一下', '啦', '。', '这样', '拿', '着']",0,544
2022/6/7,185,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '奔', '18', '去', '了']",0,342
2022/6/7,186,"['$', '中海油', '服', '(', 'SH601808', ')', '$', '亦步亦趋', '，', '步步为营']",-3,305
2022/6/7,187,"['真特', '么', '神', '了', '，', '挂', '15.50', '就是', '卖不掉', '，', '服了']",-5,700
2022/6/7,188,"['油服', '三年', '，', '始终', '反复', '，', '号称', '亚洲', '第一', '，', '龙头', '，', '但是', '表现', '的']",1,376
2022/6/7,189,"['$', '中海油', '服', '(', 'SH601808', ')', '$']",0,431
2022/6/7,190,"['干', '就', '完事', '了', '。']",0,335
