id,time,review,read_volume
212,2022/5/16,亿联网络本周融资净买入1017.29万元，居通,744
213,2022/5/16,$亿联网络(SZ300628)$这只票不跟大盘不跟板,569
214,2022/5/16,为什么大智慧看不见？,550
215,2022/5/16,$亿联网络(SZ300628)$垃圾食品,278
216,2022/5/15,亿联网络：融资净买入1246.94万元，融资余额1.05亿元,544
217,2022/5/15,深股通连续5周净买入亿联网络 累计净买入1.58亿元,626
218,2022/5/14,，昨天全仓割肉，今天就涨了,817
219,2022/5/14,亿联网络:关于召开2021年年度股东大会通知的更正公告,632
220,2022/5/13,$亿联网络(SZ300628)$有效跌破20月均线了，后市大跌走,437
221,2022/5/13,$亿联网络(SZ300628)$si死气，闷胡噜,305
222,2022/5/13,收市前上冲一下[鼓掌],958
223,2022/5/13,$亿联网络(SZ300628)$360分钟之内必现巨阳！长度20公,579
224,2022/5/13,$亿联网络(SZ300628)$还骂亿联吗？,657
225,2022/5/13,今天也算露出来条大长腿，明天上73[上涨][上涨],572
226,2022/5/13,昨天全仓割肉，今天就涨了,682
227,2022/5/13,亿联网络：连续3日融资净买入累计1365.26万元（05-12,304
228,2022/5/13,亿联网络05月12日获深股通增持2.93万股,340
229,2022/5/12,最近人民币贬值6个点了，这货百分之八十出口，汇率收,890
230,2022/5/12,72元的均线几乎是直线，这个庄太明显了,588
231,2022/5/12,亿联网络:关于召开2021年年度股东大会的通知(更正后),417
232,2022/5/12,亿联网络05月05日获深股通增持28.59万股,541
233,2022/5/12,亿联网络：融资净买入955.83万元，融资余额9219.35万,607
234,2022/5/12,$亿联网络(SZ300628)$苦的了。连面都吃不起了。只能喝,537
235,2022/5/12,$亿联网络(SZ300628)$把103社保套住了[偷笑],686
236,2022/5/12,亿联网络股价创近1年新低,584
237,2022/5/12,逆势下跌，放量出货，要雷了吗？！,523
238,2022/5/12,为了你发的这个贴，易联网络下午估计会涨一些,476
239,2022/5/12,业绩一直稳定增长，秉承价值投资的理念一直坚守，没想,497
240,2022/5/12,不跌了加,493
241,2022/5/12,换庄？美股下跌，外资减持转换战场？,979
242,2022/5/12,明天有3个点的机会,590
243,2022/5/12,$亿联网络(SZ300628)$这货不会走成3039那个日货的走势,451
244,2022/5/12,$亿联网络(SZ300628)$最低点到最高点已经8倍多了，你,448
245,2022/5/12,只能忍痛割了，不割没办法，不能跟趋势作对！,429
246,2022/5/12,全仓割肉，该死的亿联,352
247,2022/5/12,这次要补跌到63-52之间,556
248,2022/5/12,大盘一调整，这货估计会狂泻。,584
249,2022/5/12,远看，近看，确实有点儿垃圾相,561
250,2022/5/12,掉到垃圾堆里了，起不了身,411
251,2022/5/12,$亿联网络(SZ300628)$气死了割在最底点？？,541
252,2022/5/12,MACD底背离，抄底好机会,602
253,2022/5/12,$亿联网络(SZ300628)$只要大盘大涨个股弱势，如果调整,404
254,2022/5/12,这货要创业板大跌才能涨,502
255,2022/5/12,抄底,416
256,2022/5/12,从来没涨停过,511
257,2022/5/12,散户们不要抵抗，不要试图买入，让机构们去融券卖出吧,525
