id,time,review,read_volume
203,2022/5/7,皖通高速：融资净偿还164.37万元，融资余额7524.94万,515
204,2022/5/6,皖通高速：融资净买入327.39万元，融资余额7689.31万,478
205,2022/5/6,皖通高速05月05日被沪股通减持3.98万股,462
206,2022/5/5,$皖通高速(SH600012)$关注10倍龙头低估300188美亚柏科,937
207,2022/5/4,皖通高速本周融资净买入135.3万元，居铁路公路板块第,749
208,2022/5/4,皖通高速本周沪股通持股市值增加1280.62万元，居铁路,778
209,2022/5/4,$皖通高速(SH600012)$如果你有200亿的人民币，把广汇,984
210,2022/4/30,$皖通高速(SH600012)$敌不动我不动。[大笑],2108
211,2022/4/30,货币资金45.66亿，真有钱,1063
212,2022/4/29,皖通高速：2022年一季度净利润同比增长6.33%,1231
213,2022/6/11,600012:皖通高速2022年第一季度报告,1334
214,2022/4/30,皖通高速04月29日获沪股通增持15.26万股,555
215,2022/4/30,皖通高速：融资净买入120.02万元，融资余额7361.92万,505
216,2022/4/29,【图解季报】皖通高速：2022年一季度归母净利润同比增,407
217,2022/4/29,皖通高速股东户数增加134户，户均持股38.35万元,380
218,2022/4/29,这货跌幅有点大比粤高速股价低1元了,1138
219,2022/4/29,皖通高速4月29日快速反弹,351
220,2022/4/29,皖通高速04月28日获沪股通增持32.98万股,395
221,2022/4/29,皖通高速：融资净偿还266.51万元，融资余额7241.89万,400
222,2022/4/28,皖通高速：融资净偿还291.93万元，融资余额7508.4万元,405
223,2022/4/28,皖通高速04月27日被沪股通减持4.76万股,409
224,2022/4/27,$皖通高速(SH600012)$这个股票现在股价A股高速公路股,1006
225,2022/4/27,皖通高速04月26日获沪股通增持92.45万股,415
226,2022/4/27,皖通高速：融资净买入314.7万元，融资余额7800.34万元,383
227,2022/4/26,准备走强了。,1117
228,2022/4/26,皖通高速04月25日获沪股通增持43.35万股,423
229,2022/4/26,皖通高速：融资净买入259.02万元，融资余额7485.64万,367
230,2022/4/25,皖通高速：融资净偿还65.86万元，融资余额7226.62万元,691
231,2022/4/24,皖通高速本周融资净买入394.44万元，居铁路公路板块第,737
232,2022/4/24,皖通高速本周沪股通持股市值增加983.84万元，居铁路公,772
233,2022/4/23,皖通高速04月22日获沪股通增持59.57万股,534
234,2022/4/22,皖通高速：截至目前 公司辖下高速公路站口全部处于通,542
235,2022/4/22,您好！请问，最近因疫情影响，我们皖通高速旗下的高速,2679
236,2022/4/22,皖通高速：目前合宁高速是由安徽省政府批复从原合宁路,686
237,2022/4/22,您好！请问目前合宁高速和宁宣杭高速的部分路段的无形,1945
238,2022/4/22,您好！公司与政府就某公路的收费截止时间与标准确定之,1801
239,2022/4/22,请问今年会开几次业绩说明会？,225
240,2022/4/22,600012:皖通高速关于2021年度业绩说明会召开情况的公,764
241,2022/4/22,皖通高速04月21日获沪股通增持67.07万股,419
242,2022/4/22,皖通高速：融资净买入354.39万元，融资余额7292.48万,381
243,2022/4/21,我准备去参加股东大会，各位可有什么问题需要提问的？,1521
244,2022/4/21,终于又等它跌下来啦，7.25元已开始买入,973
245,2022/4/21,大涨，没有悬念！,958
246,2022/4/21,人气不旺啊,976
247,2022/4/21,皖通高速04月20日被沪股通减持32.92万股,440
248,2022/4/21,皖通高速：融资净买入157.48万元，融资余额6938.09万,411
249,2022/4/20,$皖通高速(SH600012)$再买三千股,1226
250,2022/4/20,$皖通高速(SH600012)$涨的最少，跌的最狠,993
251,2022/4/20,一个总市值113亿的公司，拿下137亿的工程，确实值得庆,2119
252,2022/4/20,皖通高速04月19日获沪股通增持39.19万股,476
253,2022/4/20,皖通高速：融资余额6780.61万元，创近一年新低（04-19,485
254,2022/4/20,今天准备走强了。,1215
