id,time,review,read_volume
203,2022/5/25,$维科技术(SH600152)$买这玩意半年了，当初9.3进的，,741
204,2022/5/25,卖出维科技术，换中通客车,593
205,2022/5/25,$维科技术(SH600152)$下午给你们拉个涨停[偷笑],389
206,2022/5/25,$维科技术(SH600152)$600327可买,424
207,2022/5/25,$维科技术(SH600152)$今天已买入中关村,439
208,2022/5/24,不卖,473
209,2022/5/24,银盛支付智能POS机功能全面，让商户店铺经营更轻松智,884
210,2022/5/24,银盛支付可支持花呗分期，是商家经营的好帮手作为蚂蚁,657
211,2022/5/24,维科技术5月24日盘中跌幅达5%,472
212,2022/5/24,$维科技术(SH600152)$一群办的公司，再加一群炒这股,415
213,2022/5/24,$维科技术(SH600152)$看看我的002576和600381,401
214,2022/5/24,【图解年报】维科技术：2021年归母净利润由盈转亏，毛,550
215,2022/5/23,明天要开始暴跌了,498
216,2022/5/23,600152:维科技术关于子公司拟签订《意向采购合同》暨,791
217,2022/5/23,维科技术：聘任黄青女士为公司证券事务代表,828
218,2022/5/23,600152:维科技术关于使用部分闲置资金购买理财产品的,620
219,2022/5/23,中国科学技术大学俞书宏院士团队与姚宏斌、倪勇教授团,585
220,2022/5/23,乌拉，乌拉，何乌拉，完了,578
221,2022/5/23,解禁股抛售已超过90%，低位盘整随时爆发，大家枕戈待,1110
222,2022/5/23,芭比q，放量跌了之后就没亮了,652
223,2022/5/23,继续砸继续砸,424
224,2022/5/23,600152:维科技术独立董事关于第十届董事会第十六次会,321
225,2022/5/23,600152:保荐机构核查意见,329
226,2022/5/23,600152:维科技术董事会审计委员会关于关联交易的书面,335
227,2022/5/23,600152:维科技术第十届董事会第十六次会议决议公告,322
228,2022/5/23,600152:维科技术关于聘任证券事务代表的公告,337
229,2022/5/23,600152:维科技术独立董事关于第十届董事会第十六次会,324
230,2022/5/23,$维科技术(SH600152)$盘感良好，请发射[火箭][火箭][,545
231,2022/5/23,$维科技术(SH600152)$准备发射,458
232,2022/5/23,再再说7.2卖,447
233,2022/5/23,$维科技术(SH600152)$连续涨停一字板[拜神][拜神][拜,438
234,2022/5/21,$维科技术(SH600152)$狗庄玩得不亦乐乎,554
235,2022/5/20,看空维科技术2022年股价压制在7元以下,1547
236,2022/5/20,$维科技术(SH600152)$恭喜大家，,992
237,2022/5/20,里面全是被套小散？,590
238,2022/5/19,银盛支付上线“小Y精灵”乐收插件，助力零售行业智慧,631
239,2022/5/19,还是7.2卖,452
240,2022/5/18,$维科技术(SH600152)$为进一步提升全固态电池的能量密,817
241,2022/5/18,$维科技术(SH600152)$狗庄今天将几千万筹码倒腾了出去,497
242,2022/5/18,$维科技术(SH600152)$10元高位买的，熬了这么久真想割,707
243,2022/5/18,$维科技术(SH600152)$这个狗庄真的是不做人啊,459
244,2022/5/18,上7.2卖,531
245,2022/5/17,$维科技术(SH600152)$弱鸡，现在还没站上20天线,462
246,2022/5/17,银盛支付联合浦发银行升级出租车支付服务，助力都江堰,583
247,2022/5/17,$维科技术(SH600152)$至少还有22天的这个行情，22天后,826
248,2022/5/17,大阴过后，一般正常调整3个星期,528
249,2022/5/17,跌得不多，收不到筹码，来二个跌停试试,773
250,2022/5/17,$维科技术(SH600152)$买入中海油,487
251,2022/5/17,$维科技术(SH600152)$在这里面，真像是被杀的猪，想起,497
252,2022/5/16,$维科技术(SH600152)$,889
253,2022/5/16,600152:2021年度股东大会法律意见书,498
254,2022/5/16,600152:维科技术2021年年度股东大会决议公告,540
255,2022/5/16,指数涨在这股看不到涨，指数跌这个有份,559
256,2022/5/16,$维科技术(SH600152)$买入华北制药,500
257,2022/5/16,乌拉，乌拉，乌拉，何乌拉，完了。。。,512
258,2022/5/16,$维科技术(SH600152)$看看我的中海油，祁连山，盘江股,483
259,2022/5/16,$维科技术(SH600152)$今天请投同意票,797
260,2022/5/16,$维科技术(SH600152)$织布机了啊,498
