time,no,review,score,read_volume
2022/6/2,174,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '今天', '就', '这个', '价', '收盘', '吧']",0,557
2022/6/1,175,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '超短', '卖出']",0,376
2022/6/1,176,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '现在', '可以', '关注', '了', '，', '逐渐', '建仓']",0,588
2022/6/1,177,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '连', '集合竞价', '的', '都', '没有', '了', '，', '牛批']",0,648
2022/6/1,178,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '走', '了', '，', '顶不住', '了']",-1,430
2022/6/1,179,"['前', '几天', '就让', '大家', '卖', '维科', '技术', '，', '换中通', '客车']",0,1666
2022/6/1,180,"['何', '乌拉', '，', '涨停', '一次', '吧']",1,670
2022/6/1,181,"['评论', '区', '都', '没人', '了', '，', '今天', '涨停']",1,399
2022/5/31,182,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '主力', '已死', '，', '有事', '烧纸']",7,409
2022/5/31,183,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '只配', '退市', '的', '破', '玩意']",-1,433
2022/5/31,184,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '主力', '是', '死', '了', '吗', '，', '大盘', '都', '涨', '啥', '样', '了']",10,379
2022/5/31,185,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '买个', '死', '股该', '如何', '自救']",0,378
2022/5/30,186,"['帮助', '零售', '店铺', '高效', '经营', '，', '首推', '银盛', '支付', '小', 'Y', '精灵', '在', '当前', '社']",17,538
2022/5/30,187,"['维科', '技术', '：', '子公司', '维科', '新能源', '拟', '与', '控股', '股东', '下属', '公司', '签订']",0,1483
2022/5/30,188,"['维科', '技术', '：', '拟', '946', '万元', '转让', '子公司', '宁波', '维科', '新能源', '科技', '有']",0,1568
2022/5/30,189,"['前', '几天', '我', '发帖', '让', '大家', '换中通', '客车']",0,1678
2022/5/27,190,"['A股', '开始', '起稳', '，', '价格', '应该', '向上', '了']",3,668
2022/5/27,191,"['对', '维科', '公告', '的', '遐想']",0,1426
2022/5/27,192,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '看看', '我', '的', '中海油', '，', '今天', '又', '要', '涨停', '了']",1,639
2022/5/27,193,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '做空', '的', '是不是', '亏本', '了']",4,666
2022/5/27,194,"['股东', '路', '太多', '了', '，', '都', '不想', '割', '，', '怎么', '可能', '涨', '，', '打', '下来', '是', '要钱', '的']",1,488
2022/5/27,195,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '退市', '吧']",-1,706
2022/5/27,196,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '滚', '吧']",0,475
2022/5/26,197,"['银盛', '支付', '深耕', '支付', '科技', '，', '荣获', '2021', '年', '银联', '受理', '市场', '合作', '贡']",6,509
2022/5/26,198,"['卖出', '垃圾', '维科', '技术', '，', '外面', '大牛市']",0,775
2022/5/25,199,"['跌', '起来', '比', '谁', '都', '快', '，', '哎']",6,510
2022/5/25,200,"['600152', ':', '维科', '技术', '关于', '拟', '转让', '子公司', '股权', '暨', '关联', '交易', '的', '公']",0,1012
2022/5/25,201,"['紧急', '提醒', '：', '卖出', '维科', '技术', '，', '换', 'ST', '实达']",0,1272
2022/5/25,202,"['卖出', '维科', '技术', '，', '换隆基', '机械']",-1,639
2022/5/25,203,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '买', '这', '玩意', '半年', '了', '，', '当初', '9.3', '进', '的', '，']",0,741
2022/5/25,204,"['卖出', '维科', '技术', '，', '换中通', '客车']",0,593
2022/5/25,205,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '下午', '给', '你们', '拉个', '涨停', '[', '偷笑', ']']",1,389
2022/5/25,206,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '600327', '可买']",0,424
2022/5/25,207,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '今天', '已', '买入', '中关村']",0,439
2022/5/24,208,['不卖'],0,473
2022/5/24,209,"['银盛', '支付', '智能', 'POS', '机', '功能', '全面', '，', '让', '商户', '店铺', '经营', '更', '轻松', '智']",8,884
2022/5/24,210,"['银盛', '支付', '可', '支持', '花', '呗', '分期', '，', '是', '商家', '经营', '的', '好帮手', '作为', '蚂蚁']",10,657
2022/5/24,211,"['维科', '技术', '5', '月', '24', '日', '盘中', '跌幅', '达', '5%']",-1,472
2022/5/24,212,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '一群', '办', '的', '公司', '，', '再加', '一群', '炒', '这股']",0,415
2022/5/24,213,"['$', '维科', '技术', '(', 'SH600152', ')', '$', '看看', '我', '的', '002576', '和', '600381']",0,401
2022/5/24,214,"['【', '图解', '年报', '】', '维科', '技术', '：', '2021', '年', '归母', '净利润', '由盈', '转亏', '，', '毛']",0,550
2022/5/23,215,"['明天', '要', '开始', '暴跌', '了']",-1,498
2022/5/23,216,"['600152', ':', '维科', '技术', '关于', '子公司', '拟', '签订', '《', '意向', '采购', '合同', '》', '暨']",0,791
2022/5/23,217,"['维科', '技术', '：', '聘任', '黄青', '女士', '为', '公司', '证券', '事务', '代表']",0,828
2022/5/23,218,"['600152', ':', '维科', '技术', '关于', '使用', '部分', '闲置', '资金', '购买', '理财产品', '的']",-1,620
2022/5/23,219,"['中国', '科学技术', '大学', '俞书宏', '院士', '团队', '与', '姚宏斌', '、', '倪勇', '教授', '团']",7,585
2022/5/23,220,"['乌拉', '，', '乌拉', '，', '何', '乌拉', '，', '完', '了']",0,578
2022/5/23,221,"['解禁', '股', '抛售', '已', '超过', '90%', '，', '低位', '盘整', '随时', '爆发', '，', '大家', '枕戈待']",-7,1110
2022/5/23,222,"['芭比', 'q', '，', '放量', '跌', '了', '之后', '就', '没亮', '了']",-1,652
2022/5/23,223,"['继续', '砸', '继续', '砸']",0,424
2022/5/23,224,"['600152', ':', '维科', '技术', '独立', '董事', '关于', '第十届', '董事会', '第十六次', '会']",1,321
2022/5/23,225,"['600152', ':', '保荐', '机构', '核查', '意见']",1,329
