time,no,review,score,read_volume
2022/6/21,210,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '离', '板块', '倒数第一', '还', '差点', '，', '砸', '阿', '！']",-1,210
2022/6/21,211,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '13', '元', '的', '本', '，', '割肉', '走', '了']",-1,981
2022/6/21,212,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '你', '大哥', '浙江', '建投', '都', '6', '个点', '了']",0,225
2022/6/21,213,['乌拉'],0,287
2022/6/21,214,"['今天', '上涨', '是', '大', '概率', '的']",1,202
2022/6/21,215,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '好', '，', '干']",0,466
2022/6/21,216,"['开始', '老样子', '了']",0,192
2022/6/21,217,"['17', '元', '目标', '不变', '，', '抢', '啊']",0,988
2022/6/21,218,"['今年', '“', '七一', '”', '前', '基本', '完成', '国企改革', '三年', '行动', '。', '眼下', '六月', '已']",1,719
2022/6/20,219,"['海城', '的', '兄弟', '们', '，', '我', '又', '回来', '建仓', '了', '，', '肯定', '来', '了', '不少', '新', '的', '兄弟']",0,2350
2022/6/20,220,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '主力', '不是', '不喜欢', '散户', '，', '而是', '不喜欢']",7,1058
2022/6/20,221,['转发'],0,724
2022/6/20,222,"['吃饭', '准备']",0,221
2022/6/20,223,"['涨停', '，', '涨停', '！']",2,438
2022/6/20,224,"['诚诚', '加油']",1,203
2022/6/20,225,"['没有', '成交量', '，', '可能', '还是', '会', '下跌', '。']",1,325
2022/6/20,226,"['$', '中国海', '诚', '(', 'SZ002116', ')', '$', '也', '是', '不', '明白', '了', '。', '到底', '为啥', '连跌']",1,585
2022/6/20,227,"['10.11', '元', '的', '成本', '，', '就', '差', '一分钱', '，', '下午', '不', '拉上去', '就', '清仓', '！']",0,496
2022/6/20,228,"['明天', '只', '买', '一百', '股', '，', '没有', '起色', '呀']",-3,257
2022/6/20,229,"['明天', '黑色', '星期四', '，', '大家', '懂', '的', '，', '赶紧', '跑']",0,278
